contingency_index,W_k,Pg_0,Pg_1,Pg_2,u_j_0,u_j_1,u_j_2,Z_k_0,Z_k_1,Z_k_2,R_0,R_1,R_2,R_3,R_4,R_5,R_6,X_0,X_1,X_2,X_3,X_4,X_5,X_6,B_0,B_1,B_2,B_3,B_4,B_5,B_6,active_0,active_1,active_2,active_3,active_4,active_5,active_6
3,7.658283959321013e-07,0.02110204855870427,0.10000387092815098,0.10000452094896277,0.02198669191624844,0.10000387055244271,0.10000452431177276,2.2975603506399024e-08,0.2001333015224926,3.539026097123795e-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,0,1,1,1
4,8.925198012233529e-07,0.02110204855870427,0.10000387092815098,0.10000452094896277,0.02198597263899128,0.1000038748298112,0.10000452037687733,2.6117017504015855e-08,4.0229889378113276e-08,0.20013844824741703,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,1,0
5,7.652409075489875e-07,0.02110204855870427,0.10000387092815098,0.10000452094896277,0.02214650922145245,0.10000387033260151,0.10000452502036011,2.6765102000674825e-08,0.2001014428993857,4.3749359126995394e-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,0,1,1
6,8.904949773170963e-07,0.02110204855870427,0.10000387092815098,0.10000452094896277,0.02214604539607451,0.10000387565565755,0.10000452000310577,3.027825933340871e-08,4.9493308784369977e-08,0.20010860401819447,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,0,1
0,0.0,0.0023895821228882706,0.10644175266293278,0.10735887653459511,0.00243657642073326,0.10644162855246947,0.10735878661514335,7.5532613251295e-06,8.073633825724999e-06,8.081661973583414e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,0,1,1,1,1,1,1
1,0.0,0.0023895821228882706,0.10644175266293278,0.10735887653459511,0.0024424553492239406,0.10644162239152449,0.10735878814490449,7.591021428594658e-06,8.072802597921319e-06,8.080877844376873e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,0,1,1,1,1,1
2,0.0,0.0023895821228882706,0.10644175266293278,0.10735887653459511,0.0024540331248584296,0.10644162428384704,0.10735878380545932,7.869595488589517e-06,8.330505059898006e-06,8.339104566669943e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,0,1,1,1,1
3,0.0023850904612871004,0.0023895821228882706,0.10644175266293278,0.10735887653459511,0.003583000475482317,0.10644175266285902,0.10735887663076205,9.855267758940522e-09,0.4185760820703122,1.0902377094993281e-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,0,1,1,1
4,0.002770605797122772,0.0023895821228882706,0.10644175266293278,0.10735887653459511,0.0035954796929772164,0.10644175292460106,0.10735887657918058,5.8620307787786745e-08,6.478408409462521e-08,0.42212310266736514,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,1,0
5,0.002388006004507014,0.0023895821228882706,0.10644175266293278,0.10735887653459511,0.00374634970586084,0.10644175252588937,0.10735887539276309,5.6914516570341305e-08,0.41865388680904536,6.436822046970046e-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,0,1,1
6,0.002773650986817163,0.0023895821228882706,0.10644175266293278,0.10735887653459511,0.0037586400187672926,0.10644174811698297,0.10735887664767706,3.31251655468488e-07,3.7410447254154254e-07,0.4222021242622082,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,0,1
0,0.0,0.014346988510377056,0.10073774197137166,0.10078937296415225,0.014592646167105513,0.10073781622524447,0.10078944557018178,9.128180977840267e-07,1.2144352439663695e-06,1.2147461896547424e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,0,1,1,1,1,1,1
1,0.0,0.014346988510377056,0.10073774197137166,0.10078937296415225,0.014587260566041621,0.10073782293636609,0.10078945514119804,9.488348968562976e-07,1.288544391522279e-06,1.288873194260179e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,0,1,1,1,1,1
2,0.0,0.014346988510377056,0.10073774197137166,0.10078937296415225,0.014628535150158458,0.1007378113482856,0.10078944064523256,8.500057576532215e-07,1.0800149165580161e-06,1.080314624975822e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,0,1,1,1,1
3,0.00014824112494061793,0.014346988510377056,0.10073774197137166,0.10078937296415225,0.015275623721384135,0.10073774197149492,0.10078937267358043,3.6691698822952756e-09,0.2016771282547521,5.149648479914544e-09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,0,1,1,1
4,0.00015865641865313478,0.014346988510377056,0.10073774197137166,0.10078937296415225,0.01528491417875212,0.10073774165708707,0.10078937296425884,3.809275955477471e-09,5.345805702293443e-09,0.20178057075658404,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,1,0
5,0.00014823268452688083,0.014346988510377056,0.10073774197137166,0.10078937296415225,0.015417607336160415,0.10073774192103255,0.10078937550487947,2.2252660462357145e-08,0.2016780431338726,3.256750220872761e-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,0,1,1
6,0.0001586560470076793,0.014346988510377056,0.10073774197137166,0.10078937296415225,0.015425174984764927,0.10073774158851934,0.10078937296370372,4.220717954437521e-09,6.176901260681836e-09,0.20178061218054855,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,0,1
0,0.0,0.0158583186866405,0.10000231390989943,0.1000021494545663,0.016103794001847423,0.10000238404556257,0.10000221959629005,7.886595074829819e-07,1.0622628910082115e-06,1.0622619648020814e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,0,1,1,1,1,1,1
1,0.0,0.0158583186866405,0.10000231390989943,0.1000021494545663,0.016095862092500843,0.10000239400110156,0.10000222954360356,8.364000566523825e-07,1.1588898671662461e-06,1.1588888563025249e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,0,1,1,1,1,1
2,0.0,0.0158583186866405,0.10000231390989943,0.1000021494545663,0.01614197086439212,0.10000238192264618,0.10000221747355294,7.682856985628779e-07,9.849669354913328e-07,9.84966047176979e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,0,1,1,1,1
3,4.6544954763340343e-07,0.0158583186866405,0.10000231390989943,0.1000021494545663,0.016740851155636248,0.10000231400868172,0.10000214944315726,5.273957069024991e-09,0.20016690558350295,7.548585799090853e-09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,0,1,1,1
4,4.324334472549504e-07,0.0158583186866405,0.10000231390989943,0.1000021494545663,0.016741027710697937,0.10000231396782623,0.10000214954884548,5.023104436611231e-09,7.185336921219149e-09,0.20016563475343024,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,1,0
5,4.660631661511179e-07,0.0158583186866405,0.10000231390989943,0.1000021494545663,0.01688002633444971,0.10000231387554363,0.10000214968425014,5.308278677384984e-09,0.20016630185680281,7.92773752947676e-09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,0,1,1
6,4.322566612114278e-07,0.0158583186866405,0.10000231390989943,0.1000021494545663,0.01688055402018739,0.10000231421298245,0.10000214945422085,4.471727252613458e-09,6.678426774731101e-09,0.2001695087215477,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,0,1
0,0.0,0.003300616771638685,0.11216205154364811,0.11314791961366441,0.003323148553684494,0.11216192218707571,0.11314783325153807,5.765375747287813e-06,6.350272309826209e-06,6.360379657246165e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,0,1,1,1,1,1,1
1,0.0,0.003300616771638685,0.11216205154364811,0.11314791961366441,0.0033354178626657997,0.11216192342575838,0.11314782905276456,5.051325180747191e-06,5.5516378063947754e-06,5.560543158195569e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,0,1,1,1,1,1
2,0.0,0.003300616771638685,0.11216205154364811,0.11314791961366441,0.003352642315456243,0.11216192382246158,0.11314783295903798,5.589281576309966e-06,6.127348794529603e-06,6.137621230713529e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,0,1,1,1,1
3,0.0048425192843076425,0.003300616771638685,0.11216205154364811,0.11314791961366441,0.004660318220432479,0.11216205154364806,0.11314791975212911,1.6152640339866984e-08,0.44066495275638345,1.8858482435200794e-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,0,1,1,1
4,0.005278832769358445,0.003300616771638685,0.11216205154364811,0.11314791961366441,0.0046755457519692244,0.11216205168594914,0.1131479196136622,1.7802947146031058e-08,2.0742843357168967e-08,0.44447099320391514,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,1,0
5,0.004846410560828096,0.003300616771638685,0.11216205154364811,0.11314791961366441,0.004708725266563705,0.11216205154367806,0.113147919762365,1.4646276222901122e-08,0.4407782820328452,1.7321191105610974e-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,0,1,1
6,0.005282837122749492,0.003300616771638685,0.11216205154364811,0.11314791961366441,0.004723776011237742,0.11216205169713599,0.11314791961369068,1.4984370581213345e-08,1.7682824227348974e-08,0.4445865795110444,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,0,1
0,8.094436438345527e-08,0.027073018151482376,0.10056809033491985,0.1006772579304036,0.027199892393958935,0.10056814423751226,0.10067730365345591,4.2479893526343894e-07,5.898377145325379e-07,5.904167499917565e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,0,1,1,1,1,1,1
1,0.0,0.027073018151482376,0.10056809033491985,0.1006772579304036,0.02716164582777624,0.10056816500508362,0.10067733275637403,4.39689583144145e-07,7.009171802924813e-07,7.015165086894464e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,0,1,1,1,1,1
2,5.956728329140188e-08,0.027073018151482376,0.10056809033491985,0.1006772579304036,0.027241717625254666,0.10056814457088159,0.10067730510537896,4.155930867889512e-07,5.643962645589913e-07,5.64985406648577e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,0,1,1,1,1
3,0.000114063541630729,0.027073018151482376,0.10056809033491985,0.1006772579304036,0.02788054356330678,0.10056809034305494,0.10067725780442036,4.393180461322261e-09,0.2013374155523673,7.406218563177274e-09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,0,1,1,1
4,0.00013604897205582705,0.027073018151482376,0.10056809033491985,0.1006772579304036,0.02789527001083163,0.10056809227653139,0.10067725793065475,1.3465561359868067e-08,2.2678210834828775e-08,0.20155663704031718,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,1,0
5,0.0001140606442445317,0.027073018151482376,0.10056809033491985,0.1006772579304036,0.027930017599303723,0.1005680903208193,0.10067725813336034,3.918734306313328e-09,0.20133740823784618,6.772652679689008e-09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,0,1,1
6,0.00013604578640385043,0.027073018151482376,0.10056809033491985,0.1006772579304036,0.027946016520110775,0.10056809242223613,0.10067725792971166,1.2867977003039711e-08,2.2222684357317492e-08,0.20155662156438314,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,0,1
0,2.0062975093722124e-07,0.028153439436539855,0.10000147554593014,0.10000218618460044,0.028436298845289015,0.10000152935000392,0.10000223989890883,4.5701761957374734e-07,6.297671600281239e-07,6.297713038300027e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,0,1,1,1,1,1,1
1,0.0,0.028153439436539855,0.10000147554593014,0.10000218618460044,0.028393459366314013,0.10000154865543444,0.1000022592905531,4.132929618603579e-07,6.639515719300348e-07,6.639555683793467e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,0,1,1,1,1,1
2,1.3548599966526912e-07,0.028153439436539855,0.10000147554593014,0.10000218618460044,0.028478728054624647,0.10000152976598382,0.10000224033789457,4.3112374122617614e-07,5.807410237280791e-07,5.807451359870954e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,0,1,1,1,1
3,2.1231259400910218e-07,0.028153439436539855,0.10000147554593014,0.10000218618460044,0.029093714918239127,0.10000147468828492,0.10000220130026616,6.84692392933526e-08,0.19543872628595696,1.1655055643934741e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,0,1,1,1
4,4.3899720332468723e-07,0.028153439436539855,0.10000147554593014,0.10000218618460044,0.029091724760961384,0.10000147584415778,0.1000021861847532,2.357778340380931e-09,3.998167955460847e-09,0.2001733057667766,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,1,0
5,2.9586964249887343e-07,0.028153439436539855,0.10000147554593014,0.10000218618460044,0.029140772323554914,0.10000147554551485,0.10000218648889415,2.1483558334779475e-09,0.20016066453906725,3.73907063463538e-09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,0,1,1
6,4.400755249202387e-07,0.028153439436539855,0.10000147554593014,0.10000218618460044,0.029139612196157672,0.10000147571592213,0.10000218619208885,2.736502775932e-09,4.757732548491454e-09,0.200168230274904,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,0,1
0,0.0,0.0033906138615049466,0.11259209387576219,0.11359296156072282,0.0034149727942201077,0.11259196721588531,0.11359287638348843,5.4047598909748565e-06,5.984692896612749e-06,5.994823206910772e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,0,1,1,1,1,1,1
1,0.0,0.0033906138615049466,0.11259209387576219,0.11359296156072282,0.003417779945831538,0.11259197422790786,0.11359288130152832,4.586148467249658e-06,5.05557898756811e-06,5.064150720663282e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,0,1,1,1,1,1
2,0.0,0.0033906138615049466,0.11259209387576219,0.11359296156072282,0.0034268532249668096,0.11259196659522237,0.11359287631830994,5.448652705442522e-06,5.972855386480085e-06,5.983330525757436e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,0,1,1,1,1
3,0.0050331716547544585,0.0033906138615049466,0.11259209387576219,0.11359296156072282,0.004700947276860066,0.11259209387106545,0.11359296124534485,6.533083580888542e-08,0.4423601525132246,7.61471762691911e-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,0,1,1,1
4,0.005477849420239193,0.0033906138615049466,0.11259209387576219,0.11359296156072282,0.004715969202347625,0.1125920940669495,0.11359296140444033,6.374064870490995e-08,7.414668632836436e-08,0.4462246719349845,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,1,0
5,0.005035460592715444,0.0033906138615049466,0.11259209387576219,0.11359296156072282,0.0048227201956316575,0.11259209387579763,0.1135929617140704,1.4586576748661875e-08,0.44241788890850153,1.7388994727441185e-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,0,1,1
6,0.005480196839497468,0.0033906138615049466,0.11259209387576219,0.11359296156072282,0.004838492452125962,0.11259209403275694,0.11359296156075217,1.490493292738597e-08,1.7725158752099892e-08,0.4462833191174884,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,0,1
0,8.256781722177662e-08,0.02792849452335194,0.10061784218830863,0.10073041711415126,0.028054193139845758,0.10061789612010238,0.10073046265106071,4.1246113781220467e-07,5.794961333992752e-07,5.800912626682873e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,0,1,1,1,1,1,1
1,0.0,0.02792849452335194,0.10061784218830863,0.10073041711415126,0.02801014606854407,0.10061791497926466,0.10073048940965615,4.1816020173859105e-07,6.720629773721356e-07,6.726599968024646e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,0,1,1,1,1,1
2,8.413198046724351e-08,0.02792849452335194,0.10061784218830863,0.10073041711415126,0.02809087750713404,0.10061789597117105,0.10073046277676408,4.1091336372500805e-07,5.486653446279497e-07,5.492874788177087e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,0,1,1,1,1
3,0.00012407613946398093,0.02792849452335194,0.10061784218830863,0.10073041711415126,0.0287083494028734,0.10061784218831132,0.1007304168812551,2.3411584120167854e-09,0.2014370068322183,3.943538709155551e-09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,0,1,1,1
4,0.00014676454428330923,0.02792849452335194,0.10061784218830863,0.10073041711415126,0.02872142789114995,0.10061784190640258,0.10073041711416685,2.176528123666151e-09,3.664080456332311e-09,0.20166247301893578,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,1,0
5,0.00012408454467197948,0.02792849452335194,0.10061784218830863,0.10073041711415126,0.028800871009759497,0.10061784218817,0.10073041893231287,1.5532424822402274e-08,0.20143752314803196,2.7214590334742902e-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,0,1,1
6,0.0001467606096519233,0.02792849452335194,0.10061784218830863,0.10073041711415126,0.02881460601734221,0.10061784451994985,0.10073041710780904,1.2820021849850884e-08,2.244022733852372e-08,0.20166339130376523,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,0,1
0,2.2475340377698733e-07,0.029112208292378067,0.1000017671552346,0.10000256882535732,0.029392348284038475,0.10000182090231961,0.10000262246395313,4.510638118115576e-07,6.280896559011787e-07,6.280943886854246e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,0,1,1,1,1,1,1
1,0.0,0.029112208292378067,0.1000017671552346,0.10000256882535732,0.029343564013409026,0.10000183755196031,0.10000263921457338,3.899501059594852e-07,6.316036259966599e-07,6.316077733816393e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,0,1,1,1,1,1
2,2.2522574194464875e-07,0.029112208292378067,0.1000017671552346,0.10000256882535732,0.029430355834165357,0.10000182071625147,0.10000262228017952,4.486948109109641e-07,5.925301983662024e-07,5.925351973556177e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,0,1,1,1,1
3,3.546176059057491e-07,0.029112208292378067,0.1000017671552346,0.10000256882535732,0.03001355405691598,0.1000017671566499,0.10000256908824631,1.9416505118995386e-09,0.2001709057278602,3.2861347075195486e-09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,0,1,1,1
4,5.174833426587259e-07,0.029112208292378067,0.1000017671552346,0.10000256882535732,0.03001528810803295,0.10000176912433684,0.10000256833681856,1.1150172041587912e-08,1.8897572106482534e-08,0.2000910074323918,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,1,0
5,3.544309355098103e-07,0.029112208292378067,0.1000017671552346,0.10000256882535732,0.03010516895113031,0.10000176715452086,0.10000256914934101,2.2345116671732147e-09,0.20016580373032522,3.9356732179308145e-09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,0,1,1
6,5.242854034645151e-07,0.029112208292378067,0.1000017671552346,0.10000256882535732,0.03010723395745955,0.10000176862566346,0.10000256676096392,1.2062499315485355e-08,2.126008089413894e-08,0.20006095113256112,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,0,1
0,0.0,0.002440677986064639,0.1078021980490851,0.10871672832453129,0.0024772406726280443,0.10780208012822963,0.10871664276709431,6.942898776365588e-06,7.436561058167977e-06,7.444210147570284e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,0,1,1,1,1,1,1
